F9	2.619359	3.356368	3.386895	3.355745	1.539433	0.047081	3.348981	3.352541	3.347468	3.350049	0.000000	0.000000	0.000000	0.000000	0.025098	0.030260	0.023318	0.017800	0.000000	0.000000	5.068995	0	0	-0.055860	-0.057190
FA	2.617846	3.355478	3.386005	3.354410	1.527418	0.044233	3.348981	3.352185	3.345688	3.350227	0.000000	0.000000	0.000000	0.000000	0.024831	0.031239	0.023407	0.018067	0.000000	0.000000	5.067838	0	0	-0.057190	-0.055860
FB	2.617935	3.354677	3.386005	3.354232	1.516204	0.041207	3.347824	3.351206	3.344976	3.349070	0.000000	0.000000	0.000000	0.000000	0.025098	0.030349	0.023407	0.018512	0.000000	0.000000	5.066770	0	0	-0.055860	-0.055860
FC	2.616778	3.353876	3.385115	3.353342	1.505257	0.039961	3.347023	3.351028	3.343997	3.348091	0.000000	0.000000	0.000000	0.000000	0.024742	0.030260	0.023763	0.017533	0.000000	0.000000	5.067304	0	0	-0.055860	-0.055860
FD	2.615087	3.353787	3.384403	3.352541	1.493064	0.037914	3.346400	3.349782	3.343908	3.348358	0.000000	0.000000	0.000000	0.000000	0.025365	0.029993	0.023763	0.016910	0.000000	0.000000	5.068016	0	0	-0.057190	-0.057190
FE	2.615176	3.353164	3.383869	3.351918	1.481761	0.036312	3.346222	3.348981	3.342662	3.346934	0.000000	0.000000	0.000000	0.000000	0.025365	0.029993	0.024119	0.017978	0.000000	0.000000	5.066681	0	0	-0.055860	-0.055860
FF	2.615977	3.352541	3.384314	3.351740	1.470992	0.032930	3.344620	3.348803	3.342306	3.346400	0.000000	0.000000	0.000000	0.000000	0.026077	0.029993	0.023407	0.017533	0.000000	0.000000	5.065702	0	0	-0.055860	-0.055860
0	2.614820	3.351651	3.382623	3.350672	1.459956	0.031150	3.344531	3.347557	3.341505	3.345955	0.000000	0.000000	0.000000	0.000000	0.025632	0.030349	0.023318	0.017444	0.000000	0.000000	5.065079	0	0	-0.055860	-0.057190
1	2.614108	3.350850	3.382534	3.350316	1.449721	0.028836	3.343552	3.347735	3.341238	3.345866	0.000000	0.000000	0.000000	0.000000	0.025276	0.029993	0.023585	0.017800	0.000000	0.000000	5.064545	0	0	-0.055860	-0.055860
2	2.614286	3.350850	3.382089	3.349960	1.438952	0.029192	3.343463	3.347290	3.340526	3.345154	0.000000	0.000000	0.000000	0.000000	0.025098	0.031061	0.023941	0.017622	0.000000	0.000000	5.064990	0	0	-0.055860	-0.055860
